fips,cofips,tract,county,state,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate
12086001104,12086,Census Tract 11.04,Miami-Dade County,Florida,2012,observed,7.0,1.69,7.0,1.69,7.0,1.69
12086007501,12086,Census Tract 75.01,Miami-Dade County,Florida,2012,observed,,,,,,
12086011700,12086,Census Tract 117,Miami-Dade County,Florida,2012,observed,23.0,1.51,22.0,1.45,21.0,1.38
12086001603,12086,Census Tract 16.03,Miami-Dade County,Florida,2012,observed,3.0,0.88,3.0,0.88,2.0,0.59
12086000808,12086,Census Tract 8.08,Miami-Dade County,Florida,2012,observed,16.0,1.7,16.0,1.7,15.0,1.6
12086000710,12086,Census Tract 7.10,Miami-Dade County,Florida,2012,observed,61.0,3.46,61.0,3.46,61.0,3.46
12086000219,12086,Census Tract 2.19,Miami-Dade County,Florida,2012,observed,84.0,6.98,83.0,6.9,79.0,6.57
12086011009,12086,Census Tract 110.09,Miami-Dade County,Florida,2012,observed,15.0,1.54,15.0,1.54,15.0,1.54
12086020300,12086,Census Tract 203,Miami-Dade County,Florida,2012,observed,10.0,5.05,10.0,5.05,9.0,4.55
12086000503,12086,Census Tract 5.03,Miami-Dade County,Florida,2012,observed,140.0,9.8,137.0,9.59,129.0,9.03
12086013200,12086,Census Tract 132,Miami-Dade County,Florida,2012,observed,8.0,1.7,8.0,1.7,8.0,1.7
12086001702,12086,Census Tract 17.02,Miami-Dade County,Florida,2012,observed,66.0,13.31,66.0,13.31,62.0,12.5
12086009305,12086,Census Tract 93.05,Miami-Dade County,Florida,2012,observed,6.0,1.59,6.0,1.59,6.0,1.59
12086000125,12086,Census Tract 1.25,Miami-Dade County,Florida,2012,observed,17.0,1.84,16.0,1.73,15.0,1.63
12086009030,12086,Census Tract 90.30,Miami-Dade County,Florida,2012,observed,5.0,0.62,5.0,0.62,5.0,0.62
12086001605,12086,Census Tract 16.05,Miami-Dade County,Florida,2012,observed,33.0,2.23,33.0,2.23,31.0,2.09
12086001501,12086,Census Tract 15.01,Miami-Dade County,Florida,2012,observed,37.0,3.88,37.0,3.88,36.0,3.78
12086001103,12086,Census Tract 11.03,Miami-Dade County,Florida,2012,observed,28.0,5.35,26.0,4.97,24.0,4.59
12086005002,12086,Census Tract 50.02,Miami-Dade County,Florida,2012,observed,18.0,1.6,18.0,1.6,18.0,1.6
12086009006,12086,Census Tract 90.06,Miami-Dade County,Florida,2012,observed,10.0,0.92,10.0,0.92,10.0,0.92
12086002404,12086,Census Tract 24.04,Miami-Dade County,Florida,2012,observed,65.0,3.59,64.0,3.54,61.0,3.37
12086003001,12086,Census Tract 30.01,Miami-Dade County,Florida,2012,observed,30.0,4.12,30.0,4.12,27.0,3.71
12086008102,12086,Census Tract 81.02,Miami-Dade County,Florida,2012,observed,3.0,0.97,3.0,0.97,3.0,0.97
12086009021,12086,Census Tract 90.21,Miami-Dade County,Florida,2012,observed,11.0,1.19,11.0,1.19,10.0,1.08
12086018200,12086,Census Tract 182,Miami-Dade County,Florida,2012,observed,6.0,2.17,6.0,2.17,6.0,2.17
12086009906,12086,Census Tract 99.06,Miami-Dade County,Florida,2012,observed,17.0,6.09,17.0,6.09,17.0,6.09
12086003921,12086,Census Tract 39.21,Miami-Dade County,Florida,2012,observed,6.0,0.98,5.0,0.82,5.0,0.82
12086014300,12086,Census Tract 143,Miami-Dade County,Florida,2012,observed,1.0,1.85,1.0,1.85,1.0,1.85
12086010207,12086,Census Tract 102.07,Miami-Dade County,Florida,2012,observed,52.0,3.49,52.0,3.49,50.0,3.35
12086004607,12086,Census Tract 46.07,Miami-Dade County,Florida,2012,observed,,,,,,
12086010208,12086,Census Tract 102.08,Miami-Dade County,Florida,2012,observed,49.0,4.85,49.0,4.85,46.0,4.55
12086000608,12086,Census Tract 6.08,Miami-Dade County,Florida,2012,observed,34.0,2.07,34.0,2.07,33.0,2.01
12086005407,12086,Census Tract 54.07,Miami-Dade County,Florida,2012,observed,12.0,2.23,12.0,2.23,12.0,2.23
12086007604,12086,Census Tract 76.04,Miami-Dade County,Florida,2012,observed,21.0,2.03,21.0,2.03,19.0,1.84
12086008415,12086,Census Tract 84.15,Miami-Dade County,Florida,2012,observed,,,,,,
12086016200,12086,Census Tract 162,Miami-Dade County,Florida,2012,observed,1.0,0.39,1.0,0.39,1.0,0.39
12086002300,12086,Census Tract 23,Miami-Dade County,Florida,2012,observed,52.0,8.84,51.0,8.67,49.0,8.33
12086003801,12086,Census Tract 38.01,Miami-Dade County,Florida,2012,observed,13.0,0.86,13.0,0.86,13.0,0.86
12086009803,12086,Census Tract 98.03,Miami-Dade County,Florida,2012,observed,9.0,2.38,9.0,2.38,8.0,2.12
12086019900,12086,Census Tract 199,Miami-Dade County,Florida,2012,observed,24.0,5.43,24.0,5.43,20.0,4.52
12086020000,12086,Census Tract 200,Miami-Dade County,Florida,2012,observed,6.0,4.51,6.0,4.51,4.0,3.01
12086005701,12086,Census Tract 57.01,Miami-Dade County,Florida,2012,observed,25.0,2.76,25.0,2.76,25.0,2.76
12086013400,12086,Census Tract 134,Miami-Dade County,Florida,2012,observed,23.0,3.29,23.0,3.29,20.0,2.86
12086010614,12086,Census Tract 106.14,Miami-Dade County,Florida,2012,observed,33.0,2.79,33.0,2.79,32.0,2.71
12086007701,12086,Census Tract 77.01,Miami-Dade County,Florida,2012,observed,17.0,4.75,17.0,4.75,16.0,4.47
12086009312,12086,Census Tract 93.12,Miami-Dade County,Florida,2012,observed,23.0,1.4,23.0,1.4,20.0,1.22
12086000302,12086,Census Tract 3.02,Miami-Dade County,Florida,2012,observed,2.0,1.85,2.0,1.85,2.0,1.85
12086012100,12086,Census Tract 121,Miami-Dade County,Florida,2012,observed,82.0,3.27,82.0,3.27,75.0,2.99
12086009600,12086,Census Tract 96,Miami-Dade County,Florida,2012,observed,103.0,8.72,100.0,8.47,92.0,7.79
12086001701,12086,Census Tract 17.01,Miami-Dade County,Florida,2012,observed,48.0,5.9,47.0,5.78,44.0,5.41
12086981000,12086,Census Tract 9810,Miami-Dade County,Florida,2012,observed,,,,,,
12086006001,12086,Census Tract 60.01,Miami-Dade County,Florida,2012,observed,7.0,1.54,7.0,1.54,6.0,1.32
12086000603,12086,Census Tract 6.03,Miami-Dade County,Florida,2013,observed,10.0,1.81,10.0,1.81,,
12086000804,12086,Census Tract 8.04,Miami-Dade County,Florida,2013,observed,30.0,3.79,30.0,3.79,,
12086001006,12086,Census Tract 10.06,Miami-Dade County,Florida,2013,observed,44.0,6.64,43.0,6.49,,
12086003703,12086,Census Tract 37.03,Miami-Dade County,Florida,2013,observed,22.0,3.28,22.0,3.28,,
12086009023,12086,Census Tract 90.23,Miami-Dade County,Florida,2013,observed,23.0,1.72,21.0,1.57,,
12086001602,12086,Census Tract 16.02,Miami-Dade County,Florida,2013,observed,17.0,2.17,16.0,2.04,,
12086001603,12086,Census Tract 16.03,Miami-Dade County,Florida,2013,observed,6.0,1.76,6.0,1.76,,
12086001901,12086,Census Tract 19.01,Miami-Dade County,Florida,2013,observed,122.0,10.01,121.0,9.93,,
12086002004,12086,Census Tract 20.04,Miami-Dade County,Florida,2013,observed,66.0,7.5,65.0,7.39,,
12086007300,12086,Census Tract 73,Miami-Dade County,Florida,2013,observed,,,,,,
12086013000,12086,Census Tract 130,Miami-Dade County,Florida,2013,observed,8.0,2.45,8.0,2.45,,
12086004403,12086,Census Tract 44.03,Miami-Dade County,Florida,2013,observed,47.0,4.13,44.0,3.86,,
12086003702,12086,Census Tract 37.02,Miami-Dade County,Florida,2013,observed,37.0,2.32,34.0,2.13,,
12086003704,12086,Census Tract 37.04,Miami-Dade County,Florida,2013,observed,7.0,1.02,7.0,1.02,,
12086011600,12086,Census Tract 116,Miami-Dade County,Florida,2013,observed,30.0,3.66,29.0,3.54,,
12086003705,12086,Census Tract 37.05,Miami-Dade County,Florida,2013,observed,7.0,1.76,6.0,1.51,,
12086000901,12086,Census Tract 9.01,Miami-Dade County,Florida,2013,observed,25.0,5.03,24.0,4.83,,
12086003911,12086,Census Tract 39.11,Miami-Dade County,Florida,2013,observed,79.0,4.76,78.0,4.7,,
12086009808,12086,Census Tract 98.08,Miami-Dade County,Florida,2013,observed,47.0,3.59,44.0,3.36,,
12086003914,12086,Census Tract 39.14,Miami-Dade County,Florida,2013,observed,37.0,2.59,36.0,2.52,,
12086009024,12086,Census Tract 90.24,Miami-Dade County,Florida,2013,observed,54.0,3.82,53.0,3.75,,
12086003922,12086,Census Tract 39.22,Miami-Dade County,Florida,2013,observed,7.0,1.01,7.0,1.01,,
12086000125,12086,Census Tract 1.25,Miami-Dade County,Florida,2013,observed,27.0,2.93,25.0,2.71,,
12086001101,12086,Census Tract 11.01,Miami-Dade County,Florida,2013,observed,19.0,3.06,19.0,3.06,,
12086000211,12086,Census Tract 2.11,Miami-Dade County,Florida,2013,observed,23.0,5.32,22.0,5.09,,
12086001802,12086,Census Tract 18.02,Miami-Dade County,Florida,2013,observed,49.0,7.63,47.0,7.32,,
12086004404,12086,Census Tract 44.04,Miami-Dade County,Florida,2013,observed,17.0,1.7,17.0,1.7,,
12086004405,12086,Census Tract 44.05,Miami-Dade County,Florida,2013,observed,48.0,3.39,47.0,3.32,,
12086000708,12086,Census Tract 7.08,Miami-Dade County,Florida,2013,observed,32.0,3.38,31.0,3.27,,
12086004102,12086,Census Tract 41.02,Miami-Dade County,Florida,2013,observed,1.0,0.19,1.0,0.19,,
12086010900,12086,Census Tract 109,Miami-Dade County,Florida,2013,observed,63.0,5.08,62.0,5.0,,
12086009314,12086,Census Tract 93.14,Miami-Dade County,Florida,2013,observed,9.0,1.02,9.0,1.02,,
12086980800,12086,Census Tract 9808,Miami-Dade County,Florida,2013,observed,,,,,,
12086006001,12086,Census Tract 60.01,Miami-Dade County,Florida,2013,observed,9.0,1.98,9.0,1.98,,
12086019000,12086,Census Tract 190,Miami-Dade County,Florida,2013,observed,12.0,2.94,11.0,2.7,,
12086000602,12086,Census Tract 6.02,Miami-Dade County,Florida,2013,observed,5.0,1.41,5.0,1.41,,
12086002600,12086,Census Tract 26,Miami-Dade County,Florida,2013,observed,71.0,4.11,70.0,4.05,,
12086000601,12086,Census Tract 6.01,Miami-Dade County,Florida,2013,observed,9.0,1.89,9.0,1.89,,
12086005409,12086,Census Tract 54.09,Miami-Dade County,Florida,2013,observed,76.0,5.39,76.0,5.39,,
12086009034,12086,Census Tract 90.34,Miami-Dade County,Florida,2013,observed,11.0,1.59,11.0,1.59,,
12086007002,12086,Census Tract 70.02,Miami-Dade County,Florida,2013,observed,25.0,1.39,25.0,1.39,,
12086000903,12086,Census Tract 9.03,Miami-Dade County,Florida,2013,observed,29.0,7.77,29.0,7.77,,
12086005704,12086,Census Tract 57.04,Miami-Dade County,Florida,2013,observed,54.0,2.35,53.0,2.3,,
12086005801,12086,Census Tract 58.01,Miami-Dade County,Florida,2013,observed,14.0,1.52,14.0,1.52,,
12086006002,12086,Census Tract 60.02,Miami-Dade County,Florida,2013,observed,8.0,2.96,8.0,2.96,,
12086016900,12086,Census Tract 169,Miami-Dade County,Florida,2013,observed,6.0,1.01,6.0,1.01,,
12086006206,12086,Census Tract 62.06,Miami-Dade County,Florida,2013,observed,12.0,1.16,12.0,1.16,,
12086014200,12086,Census Tract 142,Miami-Dade County,Florida,2013,observed,1.0,0.49,1.0,0.49,,
12086006503,12086,Census Tract 65.03,Miami-Dade County,Florida,2013,observed,12.0,2.31,12.0,2.31,,
12086000608,12086,Census Tract 6.08,Miami-Dade County,Florida,2013,observed,16.0,0.97,16.0,0.97,,
12086001302,12086,Census Tract 13.02,Miami-Dade County,Florida,2013,observed,49.0,2.94,47.0,2.82,,
12086004703,12086,Census Tract 47.03,Miami-Dade County,Florida,2013,observed,7.0,0.7,7.0,0.7,,
12086007605,12086,Census Tract 76.05,Miami-Dade County,Florida,2013,observed,12.0,1.57,12.0,1.57,,
12086006802,12086,Census Tract 68.02,Miami-Dade County,Florida,2013,observed,5.0,1.16,4.0,0.93,,
12086006205,12086,Census Tract 62.05,Miami-Dade County,Florida,2013,observed,19.0,1.0,19.0,1.0,,
12086016100,12086,Census Tract 161,Miami-Dade County,Florida,2013,observed,3.0,1.73,3.0,1.73,,
12086008502,12086,Census Tract 85.02,Miami-Dade County,Florida,2013,observed,3.0,1.13,3.0,1.13,,
12086007503,12086,Census Tract 75.03,Miami-Dade County,Florida,2013,observed,2.0,2.02,2.0,2.02,,
12086007704,12086,Census Tract 77.04,Miami-Dade County,Florida,2013,observed,12.0,1.01,12.0,1.01,,
12086009200,12086,Census Tract 92,Miami-Dade County,Florida,2013,observed,2.0,1.6,2.0,1.6,,
12086007902,12086,Census Tract 79.02,Miami-Dade County,Florida,2013,observed,1.0,0.36,1.0,0.36,,
12086008000,12086,Census Tract 80,Miami-Dade County,Florida,2013,observed,4.0,0.82,4.0,0.82,,
12086003916,12086,Census Tract 39.16,Miami-Dade County,Florida,2013,observed,37.0,3.05,37.0,3.05,,
12086014400,12086,Census Tract 144,Miami-Dade County,Florida,2013,observed,5.0,1.97,5.0,1.97,,
12086008306,12086,Census Tract 83.06,Miami-Dade County,Florida,2013,observed,15.0,2.48,15.0,2.48,,
12086006301,12086,Census Tract 63.01,Miami-Dade County,Florida,2013,observed,32.0,1.77,32.0,1.77,,
12086008309,12086,Census Tract 83.09,Miami-Dade County,Florida,2013,observed,57.0,7.71,56.0,7.58,,
12086001102,12086,Census Tract 11.02,Miami-Dade County,Florida,2013,observed,7.0,5.65,7.0,5.65,,
12086010300,12086,Census Tract 103,Miami-Dade County,Florida,2013,observed,13.0,2.73,13.0,2.73,,
12086008601,12086,Census Tract 86.01,Miami-Dade County,Florida,2013,observed,4.0,1.54,4.0,1.54,,
12086000607,12086,Census Tract 6.07,Miami-Dade County,Florida,2013,observed,7.0,1.79,7.0,1.79,,
12086000134,12086,Census Tract 1.34,Miami-Dade County,Florida,2013,observed,8.0,1.47,8.0,1.47,,
12086008803,12086,Census Tract 88.03,Miami-Dade County,Florida,2013,observed,13.0,1.9,13.0,1.9,,
12086009306,12086,Census Tract 93.06,Miami-Dade County,Florida,2013,observed,20.0,2.46,19.0,2.33,,
12086008806,12086,Census Tract 88.06,Miami-Dade County,Florida,2013,observed,6.0,1.44,6.0,1.44,,
12086005001,12086,Census Tract 50.01,Miami-Dade County,Florida,2013,observed,36.0,3.33,34.0,3.14,,
12086015400,12086,Census Tract 154,Miami-Dade County,Florida,2013,observed,6.0,2.29,6.0,2.29,,
12086009015,12086,Census Tract 90.15,Miami-Dade County,Florida,2013,observed,18.0,2.12,18.0,2.12,,
12086010204,12086,Census Tract 102.04,Miami-Dade County,Florida,2013,observed,8.0,1.56,8.0,1.56,,
12086010608,12086,Census Tract 106.08,Miami-Dade County,Florida,2013,observed,14.0,2.86,14.0,2.86,,
12086011009,12086,Census Tract 110.09,Miami-Dade County,Florida,2013,observed,27.0,2.77,27.0,2.77,,
12086004901,12086,Census Tract 49.01,Miami-Dade County,Florida,2013,observed,44.0,3.46,43.0,3.38,,
12086000306,12086,Census Tract 3.06,Miami-Dade County,Florida,2013,observed,64.0,5.66,63.0,5.57,,
12086018200,12086,Census Tract 182,Miami-Dade County,Florida,2013,observed,5.0,1.81,5.0,1.81,,
12086009043,12086,Census Tract 90.43,Miami-Dade County,Florida,2013,observed,10.0,1.84,10.0,1.84,,
12086009046,12086,Census Tract 90.46,Miami-Dade County,Florida,2013,observed,6.0,4.2,6.0,4.2,,
12086004406,12086,Census Tract 44.06,Miami-Dade County,Florida,2013,observed,16.0,1.62,16.0,1.62,,
12086000206,12086,Census Tract 2.06,Miami-Dade County,Florida,2013,observed,43.0,5.4,43.0,5.4,,
12086011800,12086,Census Tract 118,Miami-Dade County,Florida,2013,observed,3.0,3.3,3.0,3.3,,
12086006709,12086,Census Tract 67.09,Miami-Dade County,Florida,2013,observed,8.0,1.4,8.0,1.4,,
12086018800,12086,Census Tract 188,Miami-Dade County,Florida,2013,observed,46.0,2.9,44.0,2.77,,
12086004608,12086,Census Tract 46.08,Miami-Dade County,Florida,2013,observed,,,,,,
12086009704,12086,Census Tract 97.04,Miami-Dade County,Florida,2013,observed,13.0,3.95,13.0,3.95,,
12086009905,12086,Census Tract 99.05,Miami-Dade County,Florida,2013,observed,11.0,4.78,10.0,4.35,,
12086009906,12086,Census Tract 99.06,Miami-Dade County,Florida,2013,observed,15.0,5.38,15.0,5.38,,
12086010010,12086,Census Tract 100.10,Miami-Dade County,Florida,2013,observed,16.0,3.68,16.0,3.68,,
12086010012,12086,Census Tract 100.12,Miami-Dade County,Florida,2013,observed,16.0,4.43,16.0,4.43,,
12086010198,12086,Census Tract 101.98,Miami-Dade County,Florida,2013,observed,2.0,1.98,2.0,1.98,,
12086010205,12086,Census Tract 102.05,Miami-Dade County,Florida,2013,observed,7.0,2.02,7.0,2.02,,
12086010208,12086,Census Tract 102.08,Miami-Dade County,Florida,2013,observed,58.0,5.74,57.0,5.64,,
12086010209,12086,Census Tract 102.09,Miami-Dade County,Florida,2013,observed,14.0,3.97,14.0,3.97,,
12086007807,12086,Census Tract 78.07,Miami-Dade County,Florida,2013,observed,2.0,0.36,2.0,0.36,,
12086017500,12086,Census Tract 175,Miami-Dade County,Florida,2013,observed,7.0,0.92,7.0,0.92,,
12086008419,12086,Census Tract 84.19,Miami-Dade County,Florida,2013,observed,22.0,2.11,22.0,2.11,,
12086007001,12086,Census Tract 70.01,Miami-Dade County,Florida,2013,observed,20.0,0.85,19.0,0.8,,
12086010614,12086,Census Tract 106.14,Miami-Dade County,Florida,2013,observed,46.0,3.89,46.0,3.89,,
12086010704,12086,Census Tract 107.04,Miami-Dade County,Florida,2013,observed,44.0,4.57,44.0,4.57,,
12086010801,12086,Census Tract 108.01,Miami-Dade County,Florida,2013,observed,73.0,7.53,70.0,7.22,,
12086001204,12086,Census Tract 12.04,Miami-Dade County,Florida,2013,observed,42.0,3.27,41.0,3.19,,
12086010011,12086,Census Tract 100.11,Miami-Dade County,Florida,2013,observed,70.0,5.22,66.0,4.92,,
12086008405,12086,Census Tract 84.05,Miami-Dade County,Florida,2013,observed,20.0,4.46,20.0,4.46,,
12086011300,12086,Census Tract 113,Miami-Dade County,Florida,2013,observed,146.0,7.14,144.0,7.04,,
12086006801,12086,Census Tract 68.01,Miami-Dade County,Florida,2013,observed,4.0,0.82,4.0,0.82,,
12086007705,12086,Census Tract 77.05,Miami-Dade County,Florida,2013,observed,5.0,0.6,5.0,0.6,,
12086007702,12086,Census Tract 77.02,Miami-Dade County,Florida,2013,observed,7.0,1.48,7.0,1.48,,
12086014300,12086,Census Tract 143,Miami-Dade County,Florida,2013,observed,3.0,5.56,3.0,5.56,,
12086004701,12086,Census Tract 47.01,Miami-Dade County,Florida,2013,observed,11.0,2.49,11.0,2.49,,
12086009019,12086,Census Tract 90.19,Miami-Dade County,Florida,2013,observed,1.0,0.6,1.0,0.6,,
12086009706,12086,Census Tract 97.06,Miami-Dade County,Florida,2013,observed,7.0,2.36,7.0,2.36,,
12086001205,12086,Census Tract 12.05,Miami-Dade County,Florida,2013,observed,1.0,0.62,1.0,0.62,,
12086002706,12086,Census Tract 27.06,Miami-Dade County,Florida,2013,observed,42.0,2.6,42.0,2.6,,
